ach	was	-8.041040
zu	hause	-8.042119
mache	ich	-8.042839
nicht	schießen	-8.044641
verstehe	das	-8.044641
sie	kommen	-8.046808
den	mund	-8.047531
bedeutet	das	-8.048617
was	passiert	-8.048980
verdammte	scheiße	-8.049705
ich	verspreche	-8.050793
verspreche	es	-8.050793
was	sagen	-8.053337
du	dir	-8.057713
okay	okay	-8.060642
helft	mir	-8.064682
halt	maul	-8.065050
uberhaupt	nicht	-8.065050
leck	mich	-8.070959
mir	das	-8.073926
woher	wissen	-8.075041
hande	hoch	-8.076157
fur	ein	-8.077648
na	dann	-8.079514
dir	reden	-8.081009
ist	so	-8.082132
haben	recht	-8.083256
haben	keine	-8.084382
erinnerst	du	-8.087766
wir	tun	-8.090406
gleich	zuruck	-8.093431
was	dann	-8.093810
bis	morgen	-8.094568
mein	sohn	-8.095327
ich	erinnere	-8.097607
erinnere	mich	-8.097607
ja	und	-8.097607
weg	hier	-8.100654
was	redest	-8.102564
tu	es	-8.102946
jetzt	nicht	-8.104477
mit	ihnen	-8.105243
sie	hin	-8.107162
geh	weg	-8.108314
hier	bitte	-8.109468
konnen	wir	-8.109853
dir	was	-8.110238
lass	ihn	-8.111781
ich	weiss	-8.113711
wohin	gehst	-8.118749
sie	gesagt	-8.118749
glaube	schon	-8.121862
sie	bitte	-8.124203
nicht	bewegen	-8.125376
na	also	-8.126941
dir	helfen	-8.127333
nicht	sein	-8.129294
macht	ihr	-8.130080
ach	komm	-8.130473
ich	fur	-8.131259
habe	eine	-8.131653
geht	schon	-8.132440
hier	lang	-8.133622
wie	denn	-8.133622
wie	alt	-8.138365
das	gehort	-8.138762
gute	arbeit	-8.139555
was	nicht	-8.140348
genau	so	-8.142335
so	was	-8.142335
hat	das	-8.142733
auf	den	-8.143928
hab	keine	-8.144725
spannende	musik	-8.145522
wer	weiß	-8.147120
verzeihen	sie	-8.148320
heute	abend	-8.148320
geht	los	-8.149521
ein	bisschen	-8.149521
sie	mit	-8.150322
nicht	tun	-8.151125
das	gefallt	-8.151928
jetzt	gehen	-8.153133
aber	ich	-8.155146
sie	zu	-8.157970
nicht	zu	-8.158778
die	polizei	-8.158778
