me	digas	-7.867359
na	verdade	-7.870158
em	casa	-7.872162
trato	disto	-7.873634
uma	pergunta	-7.874572
ja	volto	-7.874840
sei	do	-7.875645
horas	sao	-7.878063
da	tua	-7.878871
fica	aqui	-7.879679
tu	estas	-7.881297
esta	vivo	-7.884270
como	queiras	-7.885354
vai	acontecer	-7.885489
sr	presidente	-7.886574
que	temos	-7.889291
olhem	para	-7.898310
abre	porta	-7.898584
que	fazer	-7.899546
apanhei	te	-7.899958
meu	pai	-7.904506
precisamos	de	-7.907826
boa	tarde	-7.908381
podes	crer	-7.908520
sabes	isso	-7.914222
fa	lo	-7.916036
ai	alguem	-7.918134
significa	isso	-7.918134
ja	nao	-7.919535
muito	prazer	-7.921219
estas	com	-7.921500
sentem	se	-7.922203
bem	vamos	-7.923469
de	volta	-7.924455
vai	isso	-7.935222
uma	vez	-7.943517
precisas	de	-7.944954
quem	este	-7.945673
nao	compreendo	-7.946825
ve	lo	-7.950145
sabe	que	-7.952461
se	passou	-7.957691
la	esta	-7.963535
nao	vais	-7.963535
quem	era	-7.966176
bem	obrigado	-7.968676
ele	vai	-7.971035
quero	ir	-7.975622
para	ja	-7.978890
estao	bem	-7.981274
ola	pai	-7.981721
nao	possivel	-7.986507
ajudar	te	-7.987557
espera	la	-7.987707
vamos	para	-7.988458
que	diabo	-7.988458
ola	mae	-7.988608
eu	gosto	-7.989059
podes	fazer	-7.989962
feliz	natal	-7.990263
vamos	ver	-7.992522
lembro	me	-7.993277
eu	fico	-7.995998
preciso	da	-7.997058
mas	nao	-7.999789
nao	estas	-8.003594
esta	bom	-8.005731
nao	sabemos	-8.007108
que	dizes	-8.009406
isso	verdade	-8.010941
tratar	disso	-8.011864
faca	isso	-8.012633
esta	brincar	-8.012941
de	onde	-8.012941
no	carro	-8.018188
estamos	aqui	-8.019272
sai	da	-8.023464
olha	so	-8.025800
temos	um	-8.026892
me	bem	-8.027048
da	ca	-8.027673
uma	boa	-8.028298
estas	ai	-8.032214
nao	muito	-8.033156
quem	sabe	-8.034256
nao	sejas	-8.034571
tem	de	-8.034728
eu	percebo	-8.036618
estao	eles	-8.038037
sei	eu	-8.038511
trato	disso	-8.038985
posso	falar	-8.041199
ou	nao	-8.045166
talvez	nao	-8.050426
que	porra	-8.051706
ajude	me	-8.052346
fazer	que	-8.054269
eu	quero	-8.060385
onde	estiveste	-8.060869
gozar	comigo	-8.065401
queres	que	-8.065888
que	diabos	-8.066862
assim	que	-8.068651
nao	faca	-8.071096
nao	fui	-8.072238
acredito	em	-8.072892
sei	disso	-8.074364
esta	na	-8.076330
na	hora	-8.076330
me	adivinhar	-8.078465
chega	aqui	-8.079616
tenho	medo	-8.079945
eu	compreendo	-8.083078
para	cima	-8.084730
diga	me	-8.086551
vai	la	-8.089705
lado	nenhum	-8.089871
minha	mae	-8.093535
de	fazer	-8.093869
vou	contigo	-8.096376
isto	uma	-8.098051
um	favor	-8.100232
ola	querido	-8.101240
estas	tu	-8.101408
afaste	se	-8.101577
tambem	nao	-8.106298
assim	tao	-8.106805
sao	eles	-8.107312
posso	dizer	-8.107989
que	acha	-8.111551
se	esta	-8.117686
esta	passar	-8.117686
culpa	nao	-8.117856
vao	vao	-8.124030
esta	feito	-8.124547
eu	sou	-8.132149
nao	espera	-8.134753
conhecer	te	-8.135101
bem	querida	-8.136145
de	me	-8.136668
se	bem	-8.137714
conhece	la	-8.139110
disse	te	-8.139809
falar	com	-8.142784
ao	trabalho	-8.143310
tua	ajuda	-8.144890
tu	consegues	-8.145593
nao	olhes	-8.146296
nao	bom	-8.147880
esta	alguem	-8.148585
ja	te	-8.149114
faz	aqui	-8.150173
nao	disparem	-8.151233
me	interessa	-8.151233
nao	claro	-8.152649
isso	optimo	-8.154243
foi	isto	-8.154598
saiam	da	-8.154953
ate	amanha	-8.155485
nao	era	-8.155663
ola	pessoal	-8.157084
fizeste	isso	-8.157618
os	olhos	-8.161182
ca	esta	-8.162075
esta	ali	-8.164222
ha	nada	-8.164222
valha	me	-8.164401
me	deus	-8.164401
passa	se	-8.165476
onde	estamos	-8.167091
para	baixo	-8.171952
gosto	disso	-8.172494
sim	sou	-8.173036
bem	entao	-8.178834
me	importo	-8.180289
esta	noite	-8.180653
sabes	porque	-8.181199
tinhas	razao	-8.181563
para	ele	-8.182475
vou	fazer	-8.185031
ir	para	-8.187961
quero	falar	-8.189246
estou	ir	-8.192556
ha	algum	-8.193109
com	quem	-8.195508
quer	isso	-8.196618
isso	dizer	-8.196618
esta	melhor	-8.196803
nem	penses	-8.198840
parece	me	-8.200696
como	sabe	-8.201439
com	ela	-8.202183
nao	vejo	-8.206283
me	sair	-8.210401
despachem	se	-8.210588
foste	tu	-8.210964
eles	estao	-8.210964
se	mexam	-8.213782
desculpa	me	-8.214912
ha	quanto	-8.219822
sentes	te	-8.222856
